trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
271,False,"{'a': 0.5, 'e': 0.06563533949318151}",30,9,39.55374412837281,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
272,False,"{'a': 0.5, 'e': 0.06497898609824969}",25,14,22.37257881572325,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
273,False,"{'a': 0.5, 'e': 0.0643291962372672}",20,7,23.718005835850516,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
274,False,"{'a': 0.5, 'e': 0.06368590427489453}",30,11,31.42484760068322,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
275,False,"{'a': 0.5, 'e': 0.06304904523214558}",20,14,2.449687767498677,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
276,False,"{'a': 0.5, 'e': 0.06241855477982412}",20,12,-48.46640672283333,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 1}",1
277,False,"{'a': 0.5, 'e': 0.06179436923202588}",20,6,22.76567076815426,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
278,False,"{'a': 0.5, 'e': 0.06117642553970562}",30,11,31.54101247643488,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
279,False,"{'a': 0.5, 'e': 0.06056466128430856}",35,22,26.166323516434876,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
280,False,"{'a': 0.5, 'e': 0.05995901467146548}",20,0,-23.91154096886312,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
281,False,"{'a': 0.5, 'e': 0.05935942452475082}",20,7,26.017432583233827,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
282,False,"{'a': 0.5, 'e': 0.058765830279503314}",25,16,20.684985969451258,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
283,False,"{'a': 0.5, 'e': 0.05817817197670828}",25,2,23.86849057314617,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
284,False,"{'a': 0.5, 'e': 0.057596390256941195}",30,12,33.33346626870197,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
285,False,"{'a': 0.5, 'e': 0.05702042635437178}",20,8,10.466913952170419,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
286,False,"{'a': 0.5, 'e': 0.05645022209082806}",25,11,25.668337514963728,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
287,False,"{'a': 0.5, 'e': 0.05588571986991978}",30,20,16.205943450730867,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
288,False,"{'a': 0.5, 'e': 0.055326862671220584}",20,4,17.1918243558995,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
289,False,"{'a': 0.5, 'e': 0.05477359404450838}",20,14,12.896486252210233,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
290,False,"{'a': 0.5, 'e': 0.054225858104063294}",20,11,17.558429149970806,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
291,False,"{'a': 0.5, 'e': 0.05368359952302266}",20,7,23.255442920444565,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
292,False,"{'a': 0.5, 'e': 0.053146763527792434}",30,19,14.970489499357189,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
293,False,"{'a': 0.5, 'e': 0.052615295892514506}",30,20,15.484349444830293,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
294,False,"{'a': 0.5, 'e': 0.052089142933589364}",20,7,22.78212303089206,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
295,False,"{'a': 0.5, 'e': 0.05156825150425347}",25,15,16.75133223055955,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
296,False,"{'a': 0.5, 'e': 0.051052568989210935}",30,17,18.425551728785454,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
297,False,"{'a': 0.5, 'e': 0.05054204329931883}",35,22,18.626436604378206,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
298,False,"{'a': 0.5, 'e': 0.05003662286632564}",30,20,19.873816663913043,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
299,False,"{'a': 0.5, 'e': 0.04953625663766238}",20,10,17.592162991765278,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
300,False,"{'a': 0.5, 'e': 0.04904089407128576}",20,10,19.61554181129548,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
301,False,"{'a': 0.5, 'e': 0.0485504851305729}",25,0,45.46172170653036,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
302,False,"{'a': 0.5, 'e': 0.048064980279267165}",35,19,18.98776009704911,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
303,False,"{'a': 0.5, 'e': 0.04758433047647449}",30,9,40.564718116508494,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
304,False,"{'a': 0.5, 'e': 0.04710848717170975}",20,0,-17.05541064499437,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
305,False,"{'a': 0.5, 'e': 0.04663740229999265}",20,14,11.091199626757199,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
306,False,"{'a': 0.5, 'e': 0.04617102827699272}",20,15,7.484070088304414,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
307,False,"{'a': 0.5, 'e': 0.045709317994222794}",25,13,19.142175976241635,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
308,False,"{'a': 0.5, 'e': 0.04525222481428057}",30,12,34.0126072036677,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
309,False,"{'a': 0.5, 'e': 0.04479970256613776}",20,16,5.377083542476206,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
310,False,"{'a': 0.5, 'e': 0.04435170554047638}",25,10,28.64866233955132,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
311,False,"{'a': 0.5, 'e': 0.043908188485071616}",35,18,27.156060414197313,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
312,False,"{'a': 0.5, 'e': 0.0434691066002209}",20,5,4.3649647894401,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
313,False,"{'a': 0.5, 'e': 0.04303441553421869}",20,11,16.07736510859249,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
314,False,"{'a': 0.5, 'e': 0.0426040713788765}",25,0,30.832526151103473,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
315,False,"{'a': 0.5, 'e': 0.04217803066508773}",30,19,11.58004484446414,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
316,False,"{'a': 0.5, 'e': 0.04175625035843686}",20,0,29.54030459176108,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
317,False,"{'a': 0.5, 'e': 0.041338687854852486}",25,19,10.275892789249717,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
318,False,"{'a': 0.5, 'e': 0.04092530097630396}",20,10,17.19417423661548,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
319,False,"{'a': 0.5, 'e': 0.040516047966540916}",20,10,17.66354325400523,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
320,False,"{'a': 0.5, 'e': 0.04011088748687551}",25,3,40.39347547184844,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
321,False,"{'a': 0.5, 'e': 0.03970977861200675}",20,0,21.431406452829755,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
322,False,"{'a': 0.5, 'e': 0.03931268082588668}",25,8,29.833174496994516,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
323,False,"{'a': 0.5, 'e': 0.03891955401762781}",20,8,20.18688110816901,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
324,False,"{'a': 0.5, 'e': 0.03853035847745153}",20,6,23.177169601224094,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
325,False,"{'a': 0.5, 'e': 0.03814505489267701}",25,11,29.59617018948873,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
326,False,"{'a': 0.5, 'e': 0.03776360434375024}",25,4,32.555445058237865,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
327,False,"{'a': 0.5, 'e': 0.03738596830031274}",25,0,23.14529461288515,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
328,False,"{'a': 0.5, 'e': 0.03701210861730961}",25,10,29.566931923603548,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
329,False,"{'a': 0.5, 'e': 0.03664198753113651}",25,4,37.526097173422585,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
330,False,"{'a': 0.5, 'e': 0.036275567655825146}",30,17,21.063919799557002,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
331,False,"{'a': 0.5, 'e': 0.03591281197926689}",25,17,18.63330946154345,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
332,False,"{'a': 0.5, 'e': 0.035553683859474224}",20,5,27.7009879004218,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
333,False,"{'a': 0.5, 'e': 0.03519814702087948}",20,8,23.32545138648251,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
334,False,"{'a': 0.5, 'e': 0.03484616555067068}",20,6,31.24105865463031,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
335,False,"{'a': 0.5, 'e': 0.034497703895163975}",20,7,12.06658557970272,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
336,False,"{'a': 0.5, 'e': 0.03415272685621234}",20,13,12.773572064419177,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
337,False,"{'a': 0.5, 'e': 0.03381119958765021}",25,14,20.441829007508126,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
338,False,"{'a': 0.5, 'e': 0.03347308759177371}",25,11,27.057130779227936,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
339,False,"{'a': 0.5, 'e': 0.03313835671585597}",25,14,21.68583202931868,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
340,False,"{'a': 0.5, 'e': 0.03280697314869741}",20,12,16.027116242748093,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
341,False,"{'a': 0.5, 'e': 0.032478903417210436}",25,13,23.461866529089164,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
342,False,"{'a': 0.5, 'e': 0.032154114383038335}",20,2,29.562623918956806,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
343,False,"{'a': 0.5, 'e': 0.03183257323920795}",30,21,20.788636120436596,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
344,False,"{'a': 0.5, 'e': 0.03151424750681587}",30,23,12.36165433561606,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
345,False,"{'a': 0.5, 'e': 0.03119910503174771}",25,18,14.314035783328412,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
346,False,"{'a': 0.5, 'e': 0.030887113981430233}",30,21,11.025374860734212,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
347,False,"{'a': 0.5, 'e': 0.03057824284161593}",25,15,17.357968514152194,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
348,False,"{'a': 0.5, 'e': 0.03027246041319977}",20,15,9.057105228921825,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
349,False,"{'a': 0.5, 'e': 0.029969735809067772}",30,19,19.846922211851002,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
350,False,"{'a': 0.5, 'e': 0.029670038450977095}",25,13,23.695466321065208,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
351,False,"{'a': 0.5, 'e': 0.029373338066467324}",25,12,-9.31123962274355,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
352,False,"{'a': 0.5, 'e': 0.02907960468580265}",20,9,13.028232038751714,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
353,False,"{'a': 0.5, 'e': 0.028788808638944622}",20,5,28.54664825698177,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
354,False,"{'a': 0.5, 'e': 0.028500920552555174}",20,9,19.97141010611392,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
355,False,"{'a': 0.5, 'e': 0.028215911347029624}",35,23,13.82851076381197,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
356,False,"{'a': 0.5, 'e': 0.027933752233559327}",35,21,23.325296683839166,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
357,False,"{'a': 0.5, 'e': 0.027654414711223735}",20,7,26.41068834727689,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
358,False,"{'a': 0.5, 'e': 0.027377870564111496}",20,6,14.732310020694307,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
359,False,"{'a': 0.5, 'e': 0.027104091858470382}",25,9,30.331616428789065,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
360,False,"{'a': 0.5, 'e': 0.026833050939885677}",20,15,9.486675740916066,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
361,False,"{'a': 0.5, 'e': 0.02656472043048682}",25,14,22.699453455576343,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
362,False,"{'a': 0.5, 'e': 0.02629907322618195}",25,16,17.72939450399325,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
363,False,"{'a': 0.5, 'e': 0.026036082493920133}",25,5,33.29554643420144,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
364,False,"{'a': 0.5, 'e': 0.02577572166898093}",25,15,20.55135983134318,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
365,False,"{'a': 0.5, 'e': 0.025517964452291122}",25,17,19.75542132559128,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
366,False,"{'a': 0.5, 'e': 0.02526278480776821}",30,16,25.15370325378364,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
367,False,"{'a': 0.5, 'e': 0.025010156959690527}",20,13,15.453424480352243,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
368,False,"{'a': 0.5, 'e': 0.02476005539009362}",20,5,8.665079354021392,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
369,False,"{'a': 0.5, 'e': 0.024512454836192684}",20,0,30.468838184425863,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
370,False,"{'a': 0.5, 'e': 0.024267330287830756}",25,6,29.75740902022811,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
371,False,"{'a': 0.5, 'e': 0.024024656984952448}",20,6,22.940149280056836,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
372,False,"{'a': 0.5, 'e': 0.023784410415102923}",20,13,12.076942148846172,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
373,False,"{'a': 0.5, 'e': 0.023546566310951894}",20,16,7.7714081165816715,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
374,False,"{'a': 0.5, 'e': 0.023311100647842375}",20,16,7.389607463412384,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
375,False,"{'a': 0.5, 'e': 0.02307798964136395}",25,18,14.410924258153504,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
376,False,"{'a': 0.5, 'e': 0.022847209744950314}",30,4,42.71217738906212,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
377,False,"{'a': 0.5, 'e': 0.02261873764750081}",30,16,28.099004177692002,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
378,False,"{'a': 0.5, 'e': 0.022392550271025803}",20,8,20.363428758314022,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
379,False,"{'a': 0.5, 'e': 0.022168624768315544}",25,18,11.717241582534752,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
380,False,"{'a': 0.5, 'e': 0.02194693852063239}",30,13,33.1680899298949,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
381,False,"{'a': 0.5, 'e': 0.021727469135426065}",25,9,26.55755278150484,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
382,False,"{'a': 0.5, 'e': 0.021510194444071803}",25,12,21.794849416081114,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
383,False,"{'a': 0.5, 'e': 0.021295092499631085}",30,16,25.76853716217886,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
384,False,"{'a': 0.5, 'e': 0.021082141574634772}",25,15,17.7769765205812,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
385,False,"{'a': 0.5, 'e': 0.020871320158888425}",20,2,29.275276662035132,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
386,False,"{'a': 0.5, 'e': 0.020662606957299542}",20,11,16.20560337786092,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
387,False,"{'a': 0.5, 'e': 0.020455980887726547}",20,13,12.739974335592894,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
388,False,"{'a': 0.5, 'e': 0.02025142107884928}",20,11,12.99932129611242,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
389,False,"{'a': 0.5, 'e': 0.020048906868060788}",20,12,-3.215559113476975,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
390,False,"{'a': 0.5, 'e': 0.01984841779938018}",25,12,26.021634321555872,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
391,False,"{'a': 0.5, 'e': 0.019649933621386378}",25,3,41.03440541291805,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
392,False,"{'a': 0.5, 'e': 0.019453434285172513}",20,11,16.54798454854118,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
393,False,"{'a': 0.5, 'e': 0.019258899942320787}",25,3,35.63125171575037,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
394,False,"{'a': 0.5, 'e': 0.01906631094289758}",25,12,23.568038567691246,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
395,False,"{'a': 0.5, 'e': 0.018875647833468602}",30,15,27.15943443591705,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
396,False,"{'a': 0.5, 'e': 0.018686891355133916}",20,5,26.023587206427024,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
397,False,"{'a': 0.5, 'e': 0.018500022441582577}",30,13,36.29774647516668,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
398,False,"{'a': 0.5, 'e': 0.01831502221716675}",20,9,19.045420384517104,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
399,False,"{'a': 0.5, 'e': 0.018131871994995084}",25,11,25.831048290365516,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
400,False,"{'a': 0.5, 'e': 0.017950553275045134}",25,11,28.64177643814892,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
401,False,"{'a': 0.5, 'e': 0.017771047742294682}",30,13,29.82331341906356,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
402,False,"{'a': 0.5, 'e': 0.017593337264871736}",20,0,35.18209438991508,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
403,False,"{'a': 0.5, 'e': 0.01741740389222302}",25,14,23.41648556707694,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
404,False,"{'a': 0.5, 'e': 0.01724322985330079}",20,9,18.39247762898648,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
405,False,"{'a': 0.5, 'e': 0.017070797554767782}",25,14,21.18509706345125,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
406,False,"{'a': 0.5, 'e': 0.016900089579220106}",25,8,30.640243295365533,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
407,False,"{'a': 0.5, 'e': 0.016731088683427906}",25,17,17.232126013922766,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
408,False,"{'a': 0.5, 'e': 0.016563777796593626}",20,10,21.973944759337574,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
409,False,"{'a': 0.5, 'e': 0.016398140018627688}",20,5,24.6031522095158,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
410,False,"{'a': 0.5, 'e': 0.01623415861844141}",25,14,19.843488503948493,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
411,False,"{'a': 0.5, 'e': 0.016071817032256998}",20,10,21.338745982552908,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
412,False,"{'a': 0.5, 'e': 0.01591109886193443}",30,22,12.637996040975164,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
413,False,"{'a': 0.5, 'e': 0.015751987873315085}",20,12,14.027431899655253,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
414,False,"{'a': 0.5, 'e': 0.015594467994581935}",25,0,47.39383481878147,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
415,False,"{'a': 0.5, 'e': 0.015438523314636115}",20,14,11.446398133968387,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
416,False,"{'a': 0.5, 'e': 0.015284138081489753}",25,15,24.542333912318632,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
417,False,"{'a': 0.5, 'e': 0.015131296700674856}",25,11,26.078590676000438,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
418,False,"{'a': 0.5, 'e': 0.014979983733668108}",20,13,10.883222726091006,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
419,False,"{'a': 0.5, 'e': 0.014830183896331426}",25,10,25.90801667828333,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
420,False,"{'a': 0.5, 'e': 0.014681882057368112}",20,9,25.62226348465606,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
421,False,"{'a': 0.5, 'e': 0.01453506323679443}",20,5,17.832836428891298,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
422,False,"{'a': 0.5, 'e': 0.014389712604426485}",20,12,15.27881416163216,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
423,False,"{'a': 0.5, 'e': 0.01424581547838222}",25,13,20.85939270926084,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
424,False,"{'a': 0.5, 'e': 0.014103357323598397}",20,12,12.292114643290256,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
425,False,"{'a': 0.5, 'e': 0.013962323750362413}",25,16,19.006469133367865,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
426,False,"{'a': 0.5, 'e': 0.013822700512858789}",35,23,23.27270890295366,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
427,False,"{'a': 0.5, 'e': 0.0136844735077302}",25,14,18.444704481594663,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
428,False,"{'a': 0.5, 'e': 0.013547628772652899}",25,15,15.341022469477569,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
429,False,"{'a': 0.5, 'e': 0.01341215248492637}",25,3,37.890219134510396,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
430,False,"{'a': 0.5, 'e': 0.013278030960077106}",30,8,27.915868505850597,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
431,False,"{'a': 0.5, 'e': 0.013145250650476335}",30,12,32.594797827354775,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
432,False,"{'a': 0.5, 'e': 0.01301379814397157}",30,21,16.615726353264908,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
433,False,"{'a': 0.5, 'e': 0.012883660162531854}",25,9,25.20875171710789,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
434,False,"{'a': 0.5, 'e': 0.012754823560906535}",25,10,26.913094754072695,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
435,False,"{'a': 0.5, 'e': 0.01262727532529747}",20,9,21.432098928241217,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
436,False,"{'a': 0.5, 'e': 0.012501002572044496}",25,19,10.338286187657701,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
437,False,"{'a': 0.5, 'e': 0.01237599254632405}",20,16,8.23209508060718,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
438,False,"{'a': 0.5, 'e': 0.01225223262086081}",20,0,21.6799057845688,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
439,False,"{'a': 0.5, 'e': 0.012129710294652202}",30,14,32.55773810366285,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
440,False,"{'a': 0.5, 'e': 0.01200841319170568}",25,17,16.509829338416363,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
441,False,"{'a': 0.5, 'e': 0.011888329059788623}",30,17,25.10682850577231,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
442,False,"{'a': 0.5, 'e': 0.011769445769190737}",20,8,22.368132539249075,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
443,False,"{'a': 0.5, 'e': 0.01165175131149883}",20,7,26.297890077209804,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
444,False,"{'a': 0.5, 'e': 0.011535233798383842}",25,13,20.430425517646423,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
445,False,"{'a': 0.5, 'e': 0.011419881460400004}",25,16,17.424266683824612,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
446,False,"{'a': 0.5, 'e': 0.011305682645796004}",20,16,9.193050405097381,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
447,False,"{'a': 0.5, 'e': 0.011192625819338045}",20,16,6.492497821436487,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
448,False,"{'a': 0.5, 'e': 0.011080699561144665}",20,15,9.384417098028017,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
449,False,"{'a': 0.5, 'e': 0.010969892565533218}",20,14,9.827456594269274,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
450,False,"{'a': 0.5, 'e': 0.010860193639877886}",30,11,35.27265366559397,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
451,False,"{'a': 0.5, 'e': 0.010751591703479106}",25,11,27.789223402254695,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
452,False,"{'a': 0.5, 'e': 0.010644075786444315}",20,16,8.258518134081928,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
453,False,"{'a': 0.5, 'e': 0.010537635028579873}",20,11,14.616653574168852,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
454,False,"{'a': 0.5, 'e': 0.010432258678294073}",20,2,31.397986440805767,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
455,False,"{'a': 0.5, 'e': 0.010327936091511133}",25,7,28.005641868018433,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
456,False,"{'a': 0.5, 'e': 0.010224656730596022}",20,11,17.421773107572886,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
